	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor
600	Veillonellales	Selenomonadales	0.19784844437	55	29	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
601	Selenomonadales	Veillonellales	0.19784844437	29	55	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
602	Veillonellales	Thermales	0.0278632819443	55	1	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
603	Thermales	Veillonellales	0.0278632819443	1	55	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
604	Verrucomicrobiales	Acholeplasmatales	0.219596181584	21	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
605	Acholeplasmatales	Verrucomicrobiales	0.219596181584	3	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
606	Verrucomicrobiales	Acidaminococcales	0.0372173343548	21	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
607	Acidaminococcales	Verrucomicrobiales	0.0372173343548	7	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
608	Verrucomicrobiales	Bacteroidales	0.3516435665	21	60	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
609	Bacteroidales	Verrucomicrobiales	0.3516435665	60	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
610	Verrucomicrobiales	Clostridiales	0.115527738136	21	58	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
611	Clostridiales	Verrucomicrobiales	0.115527738136	58	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
612	Verrucomicrobiales	Cytophagales	0.0469895668717	21	9	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
613	Cytophagales	Verrucomicrobiales	0.0469895668717	9	21	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
614	Verrucomicrobiales	Desulfovibrionales	0.10969932514	21	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
615	Desulfovibrionales	Verrucomicrobiales	0.10969932514	13	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
616	Verrucomicrobiales	Eggerthellales	0.0640741320971	21	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
617	Eggerthellales	Verrucomicrobiales	0.0640741320971	19	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
618	Verrucomicrobiales	Enterobacteriales	0.85778001671	21	27	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
619	Enterobacteriales	Verrucomicrobiales	0.85778001671	27	21	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
620	Verrucomicrobiales	Erysipelotrichales	0.0763025085852	21	41	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
621	Erysipelotrichales	Verrucomicrobiales	0.0763025085852	41	21	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
622	Verrucomicrobiales	Rhizobiales	0.309121863371	21	9	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
623	Rhizobiales	Verrucomicrobiales	0.309121863371	9	21	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
624	Verrucomicrobiales	Veillonellales	0.0428672962992	21	55	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
625	Veillonellales	Verrucomicrobiales	0.0428672962992	55	21	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc
626	Vibrionales	Bacillales	0.0137616727147	5	53	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc
627	Bacillales	Vibrionales	0.0137616727147	53	5	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc
628	Vibrionales	Chromatiales	0.999765441512	5	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
629	Chromatiales	Vibrionales	0.999765441512	1	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
630	Vibrionales	Cytophagales	0.982692914017	5	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
631	Cytophagales	Vibrionales	0.982692914017	9	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
632	Vibrionales	Geodermatophilales	0.999765441512	5	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
633	Geodermatophilales	Vibrionales	0.999765441512	1	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
634	Vibrionales	Hydrogenophilales	0.999765441512	5	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
635	Hydrogenophilales	Vibrionales	0.999765441512	1	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
636	Vibrionales	Pleurocapsales	0.999765441512	5	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
637	Pleurocapsales	Vibrionales	0.999765441512	1	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
638	Vibrionales	Propionibacteriales	0.891635058258	5	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
639	Propionibacteriales	Vibrionales	0.891635058258	40	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
640	Vibrionales	Pseudomonadales	0.0677329771171	5	39	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
641	Pseudomonadales	Vibrionales	0.0677329771171	39	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
642	Vibrionales	Rhizobiales	0.689666647945	5	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
643	Rhizobiales	Vibrionales	0.689666647945	9	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
644	Vibrionales	Sphingomonadales	0.711965673121	5	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
645	Sphingomonadales	Vibrionales	0.711965673121	24	5	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
646	Xanthomonadales	Bacillales	0.0566603532853	8	53	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc
647	Bacillales	Xanthomonadales	0.0566603532853	53	8	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc
648	Xanthomonadales	Chromatiales	0.988464737853	8	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
649	Chromatiales	Xanthomonadales	0.988464737853	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
650	Xanthomonadales	Chroococcales	0.124325841452	8	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
651	Chroococcales	Xanthomonadales	0.124325841452	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
652	Xanthomonadales	Corynebacteriales	0.0325445931919	8	43	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
653	Corynebacteriales	Xanthomonadales	0.0325445931919	43	8	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
654	Xanthomonadales	Cytophagales	0.967209965247	8	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
655	Cytophagales	Xanthomonadales	0.967209965247	9	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
656	Xanthomonadales	Enterobacteriales	0.0136566196435	8	27	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
657	Enterobacteriales	Xanthomonadales	0.0136566196435	27	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
658	Xanthomonadales	Geodermatophilales	0.988464737853	8	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
659	Geodermatophilales	Xanthomonadales	0.988464737853	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
660	Xanthomonadales	Hydrogenophilales	0.988464737853	8	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
661	Hydrogenophilales	Xanthomonadales	0.988464737853	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
662	Xanthomonadales	Pleurocapsales	0.988464737853	8	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
663	Pleurocapsales	Xanthomonadales	0.988464737853	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
664	Xanthomonadales	Propionibacteriales	0.929191331327	8	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
665	Propionibacteriales	Xanthomonadales	0.929191331327	40	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
666	Xanthomonadales	Pseudomonadales	0.176243622638	8	39	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
667	Pseudomonadales	Xanthomonadales	0.176243622638	39	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
668	Xanthomonadales	Rhizobiales	0.732187845137	8	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
669	Rhizobiales	Xanthomonadales	0.732187845137	9	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
670	Xanthomonadales	Sphingomonadales	0.715411679124	8	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
671	Sphingomonadales	Xanthomonadales	0.715411679124	24	8	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
672	Xanthomonadales	Streptomycetales	0.124325841452	8	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
673	Streptomycetales	Xanthomonadales	0.124325841452	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
674	Xanthomonadales	Vibrionales	0.988044787579	8	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
675	Vibrionales	Xanthomonadales	0.988044787579	5	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
