	source	target	weight	source_freq	target_freq	source_type	target_type	edge_sample	fscolor	sscolor	edcolor	num_samps
605	Delftia	Sphingomonas	0.930863294726	7	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
606	Sphingomonas	Microvirga	0.930863294726	11	16	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
607	Microvirga	Sphingomonas	0.930863294726	16	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
608	Sphingomonas	Modestobacter	0.930863294726	11	14	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
609	Modestobacter	Sphingomonas	0.930863294726	14	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
610	Sphingomonas	Photobacterium	0.930863294726	11	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
611	Photobacterium	Sphingomonas	0.930863294726	2	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
612	Sphingomonas	Rheinheimera	0.930863294726	11	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
613	Rheinheimera	Sphingomonas	0.930863294726	8	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
614	Sphingomonas	Sphingobium	0.900008822409	11	28	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	57
615	Sphingobium	Sphingomonas	0.900008822409	28	11	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	57
616	Sphingopyxis	Bosea	0.848091687773	19	14	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	57
617	Bosea	Sphingopyxis	0.848091687773	14	19	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	57
618	Sphingopyxis	Enhydrobacter	0.855172999531	19	18	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	57
619	Enhydrobacter	Sphingopyxis	0.855172999531	18	19	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	57
620	Sphingopyxis	Fenollaria	0.848091687773	19	5	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	57
621	Fenollaria	Sphingopyxis	0.848091687773	5	19	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	57
622	Sphingopyxis	Herbaspirillum	0.973127729165	19	8	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	57
623	Herbaspirillum	Sphingopyxis	0.973127729165	8	19	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	57
624	Sphingopyxis	Nocardia	0.948664265421	19	17	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	57
625	Nocardia	Sphingopyxis	0.948664265421	17	19	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	57
626	Sphingopyxis	Paenibacillus	0.848091687773	19	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	57
627	Paenibacillus	Sphingopyxis	0.848091687773	1	19	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	57
628	Sphingopyxis	Rhodopseudomonas	0.848091687773	19	5	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	57
629	Rhodopseudomonas	Sphingopyxis	0.848091687773	5	19	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	57
630	Stenotrophomonas	Aliterella	0.807508013451	1	20	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
631	Aliterella	Stenotrophomonas	0.807508013451	20	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
632	Stenotrophomonas	Arthrobacter	0.807508013451	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
633	Arthrobacter	Stenotrophomonas	0.807508013451	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
634	Stenotrophomonas	Azohydromonas	0.807508013451	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
635	Azohydromonas	Stenotrophomonas	0.807508013451	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
636	Stenotrophomonas	Delftia	0.807508013451	1	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
637	Delftia	Stenotrophomonas	0.807508013451	7	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
638	Stenotrophomonas	Microvirga	0.807508013451	1	16	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
639	Microvirga	Stenotrophomonas	0.807508013451	16	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
640	Stenotrophomonas	Modestobacter	0.807508013451	1	14	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
641	Modestobacter	Stenotrophomonas	0.807508013451	14	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
642	Stenotrophomonas	Photobacterium	0.807508013451	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
643	Photobacterium	Stenotrophomonas	0.807508013451	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
644	Stenotrophomonas	Rheinheimera	0.807508013451	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
645	Rheinheimera	Stenotrophomonas	0.807508013451	8	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
646	Stenotrophomonas	Sphingomonas	0.867666160125	1	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
647	Sphingomonas	Stenotrophomonas	0.867666160125	11	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
648	Streptobacillus	Actinobacillus	0.989910959455	25	22	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
649	Actinobacillus	Streptobacillus	0.989910959455	22	25	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
650	Streptobacillus	Avibacterium	0.809039834956	25	13	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
651	Avibacterium	Streptobacillus	0.809039834956	13	25	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
652	Streptobacillus	Basfia	1.0	25	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
653	Basfia	Streptobacillus	1.0	3	25	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
654	Streptobacillus	Bibersteinia	0.946963109331	25	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
655	Bibersteinia	Streptobacillus	0.946963109331	1	25	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
656	Streptobacillus	Dehalobacter	1.0	25	14	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
657	Dehalobacter	Streptobacillus	1.0	14	25	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
658	Streptobacillus	Echinicola	1.0	25	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
659	Echinicola	Streptobacillus	1.0	3	25	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
660	Streptobacillus	Gallibacterium	0.910134185936	25	3	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	57
661	Gallibacterium	Streptobacillus	0.910134185936	3	25	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	57
662	Streptobacillus	Mangrovimonas	1.0	25	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
663	Mangrovimonas	Streptobacillus	1.0	38	25	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
664	Streptobacillus	Mannheimia	0.843392975508	25	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
665	Mannheimia	Streptobacillus	0.843392975508	1	25	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
666	Streptobacillus	Necropsobacter	0.809039834956	25	12	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
667	Necropsobacter	Streptobacillus	0.809039834956	12	25	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
668	Streptomyces	Arcanobacterium	0.969895294641	22	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
669	Arcanobacterium	Streptomyces	0.969895294641	11	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
670	Streptomyces	Aureimonas	1.0	22	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
671	Aureimonas	Streptomyces	1.0	10	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
672	Streptomyces	Crocosphaera	1.0	22	23	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
673	Crocosphaera	Streptomyces	1.0	23	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
674	Streptomyces	Exiguobacterium	0.980451337463	22	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
675	Exiguobacterium	Streptomyces	0.980451337463	2	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
676	Streptomyces	Gulbenkiania	1.0	22	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
677	Gulbenkiania	Streptomyces	1.0	3	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
678	Streptomyces	Helicobacter	1.0	22	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
679	Helicobacter	Streptomyces	1.0	10	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
680	Streptomyces	Kocuria	0.904098666972	22	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
681	Kocuria	Streptomyces	0.904098666972	10	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
682	Streptomyces	Leucobacter	0.995004358983	22	35	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
683	Leucobacter	Streptomyces	0.995004358983	35	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
684	Streptomyces	Methylobacterium	0.980451337463	22	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
685	Methylobacterium	Streptomyces	0.980451337463	5	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
686	Streptomyces	Microbacterium	1.0	22	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
687	Microbacterium	Streptomyces	1.0	12	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
688	Streptomyces	Micrococcus	0.829005789222	22	15	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
689	Micrococcus	Streptomyces	0.829005789222	15	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
690	Streptomyces	Risungbinella	1.0	22	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
691	Risungbinella	Streptomyces	1.0	9	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
692	Streptomyces	Shuttleworthia	0.814122713824	22	17	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	57
693	Shuttleworthia	Streptomyces	0.814122713824	17	22	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	57
694	Subdoligranulum	Faecalitalea	0.803560471785	6	41	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
695	Faecalitalea	Subdoligranulum	0.803560471785	41	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
696	Subdoligranulum	Marvinbryantia	0.910590940371	6	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
697	Marvinbryantia	Subdoligranulum	0.910590940371	1	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
698	Tepidiphilus	Acinetobacter	0.996269364243	12	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
699	Acinetobacter	Tepidiphilus	0.996269364243	11	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
700	Tepidiphilus	Aliterella	1.0	12	20	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
701	Aliterella	Tepidiphilus	1.0	20	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
702	Tepidiphilus	Arthrobacter	1.0	12	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
703	Arthrobacter	Tepidiphilus	1.0	1	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
704	Tepidiphilus	Azohydromonas	1.0	12	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
705	Azohydromonas	Tepidiphilus	1.0	2	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
706	Tepidiphilus	Delftia	1.0	12	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
707	Delftia	Tepidiphilus	1.0	7	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
708	Tepidiphilus	Microvirga	1.0	12	16	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
709	Microvirga	Tepidiphilus	1.0	16	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
710	Tepidiphilus	Modestobacter	1.0	12	14	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
711	Modestobacter	Tepidiphilus	1.0	14	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
712	Tepidiphilus	Photobacterium	1.0	12	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
713	Photobacterium	Tepidiphilus	1.0	2	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
714	Tepidiphilus	Rheinheimera	1.0	12	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
715	Rheinheimera	Tepidiphilus	1.0	8	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
716	Tepidiphilus	Sphingobium	0.909996543971	12	28	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	57
717	Sphingobium	Tepidiphilus	0.909996543971	28	12	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	57
718	Tepidiphilus	Sphingomonas	0.930863294726	12	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
719	Sphingomonas	Tepidiphilus	0.930863294726	11	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
720	Tepidiphilus	Stenotrophomonas	0.807508013451	12	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
721	Stenotrophomonas	Tepidiphilus	0.807508013451	1	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
722	Terrisporobacter	Anaerostipes	0.891200080075	40	30	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
723	Anaerostipes	Terrisporobacter	0.891200080075	30	40	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
724	Thauera	Scardovia	0.945675398855	56	20	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	57
725	Scardovia	Thauera	0.945675398855	20	56	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	57
726	Turicibacter	Anaerostipes	0.891200080075	12	30	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
727	Anaerostipes	Turicibacter	0.891200080075	30	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
728	Turicibacter	Terrisporobacter	1.0	12	40	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
729	Terrisporobacter	Turicibacter	1.0	40	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
730	Tyzzerella	Megamonas	0.989316463645	16	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
731	Megamonas	Tyzzerella	0.989316463645	3	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
732	Tyzzerella	Sanguibacteroides	0.937786476805	16	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
733	Sanguibacteroides	Tyzzerella	0.937786476805	1	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
734	Vibrio	Aliterella	0.999654313617	1	20	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
735	Aliterella	Vibrio	0.999654313617	20	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
736	Vibrio	Arthrobacter	0.999654313617	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
737	Arthrobacter	Vibrio	0.999654313617	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
738	Vibrio	Azohydromonas	0.999654313617	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
739	Azohydromonas	Vibrio	0.999654313617	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
740	Vibrio	Delftia	0.999654313617	1	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
741	Delftia	Vibrio	0.999654313617	7	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
742	Vibrio	Microvirga	0.999654313617	1	16	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
743	Microvirga	Vibrio	0.999654313617	16	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
744	Vibrio	Modestobacter	0.999654313617	1	14	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
745	Modestobacter	Vibrio	0.999654313617	14	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
746	Vibrio	Photobacterium	0.999654313617	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
747	Photobacterium	Vibrio	0.999654313617	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
748	Vibrio	Rheinheimera	0.999654313617	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
749	Rheinheimera	Vibrio	0.999654313617	8	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
750	Vibrio	Sphingomonas	0.92981224619	1	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
751	Sphingomonas	Vibrio	0.92981224619	11	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
752	Vibrio	Tepidiphilus	0.999654313617	1	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
753	Tepidiphilus	Vibrio	0.999654313617	12	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
754	Xanthomonas	Aliterella	0.999353038558	4	20	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
755	Aliterella	Xanthomonas	0.999353038558	20	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
756	Xanthomonas	Arthrobacter	0.999353038558	4	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
757	Arthrobacter	Xanthomonas	0.999353038558	1	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
758	Xanthomonas	Azohydromonas	0.999353038558	4	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
759	Azohydromonas	Xanthomonas	0.999353038558	2	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
760	Xanthomonas	Delftia	0.999353038558	4	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
761	Delftia	Xanthomonas	0.999353038558	7	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
762	Xanthomonas	Microvirga	0.999353038558	4	16	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
763	Microvirga	Xanthomonas	0.999353038558	16	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
764	Xanthomonas	Modestobacter	0.999353038558	4	14	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
765	Modestobacter	Xanthomonas	0.999353038558	14	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
766	Xanthomonas	Photobacterium	0.999353038558	4	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
767	Photobacterium	Xanthomonas	0.999353038558	2	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
768	Xanthomonas	Rheinheimera	0.999353038558	4	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
769	Rheinheimera	Xanthomonas	0.999353038558	8	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
770	Xanthomonas	Sphingobium	0.908899138549	4	28	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	57
771	Sphingobium	Xanthomonas	0.908899138549	28	4	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	57
772	Xanthomonas	Sphingomonas	0.9371832931	4	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
773	Sphingomonas	Xanthomonas	0.9371832931	11	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
774	Xanthomonas	Stenotrophomonas	0.825758015619	4	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
775	Stenotrophomonas	Xanthomonas	0.825758015619	1	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
776	Xanthomonas	Tepidiphilus	0.999353038558	4	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
777	Tepidiphilus	Xanthomonas	0.999353038558	12	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
778	Xanthomonas	Vibrio	0.998972212786	4	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
779	Vibrio	Xanthomonas	0.998972212786	1	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
780	Xenorhabdus	Brochothrix	0.997559771177	1	22	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	57
781	Brochothrix	Xenorhabdus	0.997559771177	22	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	57
782	Xenorhabdus	Leuconostoc	0.984876273889	1	6	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	57
783	Leuconostoc	Xenorhabdus	0.984876273889	6	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	57
784	Xenorhabdus	Mitsuokella	1.0	1	11	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	57
785	Mitsuokella	Xenorhabdus	1.0	11	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	57
786	Xenorhabdus	Pectobacterium	1.0	1	9	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	57
787	Pectobacterium	Xenorhabdus	1.0	9	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	57
788	Xenorhabdus	Psychrobacter	0.967239793872	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	57
789	Psychrobacter	Xenorhabdus	0.967239793872	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	57
790	Xenorhabdus	Serratia	0.99386155515	1	33	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	57
791	Serratia	Xenorhabdus	0.99386155515	33	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	57
792	Xylanimonas	Isoptericola	0.968022774099	1	27	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	57
793	Isoptericola	Xylanimonas	0.968022774099	27	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	57
