	source	target	weight	source_freq	target_freq	source_type	target_type	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
507	Haemophilus	Mannheimia	6.0	38	9	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
508	Mannheimia	Mangrovimonas	2.0	9	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
509	Mangrovimonas	Mannheimia	2.0	2	9	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
510	Marvinbryantia	Adlercreutzia	2.0	5	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
511	Adlercreutzia	Marvinbryantia	2.0	6	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
512	Marvinbryantia	Anaerofustis	1.0	5	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
513	Anaerofustis	Marvinbryantia	1.0	1	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
514	Marvinbryantia	Catabacter	1.0	5	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
515	Catabacter	Marvinbryantia	1.0	1	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
516	Marvinbryantia	Catenibacterium	1.0	5	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
517	Catenibacterium	Marvinbryantia	1.0	7	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	2.0	#ff703a	#10c6e6
518	Marvinbryantia	Desulfotomaculum	1.0	5	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
519	Desulfotomaculum	Marvinbryantia	1.0	1	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
520	Marvinbryantia	Desulfovibrio	1.0	5	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
521	Desulfovibrio	Marvinbryantia	1.0	4	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
522	Marvinbryantia	Faecalicoccus	1.0	5	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
523	Faecalicoccus	Marvinbryantia	1.0	1	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
524	Marvinbryantia	Holdemanella	3.0	5	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
525	Holdemanella	Marvinbryantia	3.0	5	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
526	Marvinbryantia	Kandleria	1.0	5	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
527	Kandleria	Marvinbryantia	1.0	1	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	2.0	#ff703a	#10c6e6
528	Megasphaera	Bulleidia	2.0	20	5	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	5.0	0.0	#ecc86f	#8000ff
529	Bulleidia	Megasphaera	2.0	5	20	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	5.0	7.0	#ecc86f	#ff0000
530	Methylobacterium	Arcanobacterium	1.0	2	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
531	Arcanobacterium	Methylobacterium	1.0	2	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
532	Methylobacterium	Exiguobacterium	2.0	2	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
533	Exiguobacterium	Methylobacterium	2.0	2	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
534	Methylobacterium	Kocuria	1.0	2	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
535	Kocuria	Methylobacterium	1.0	3	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
536	Methylobacterium	Leucobacter	1.0	2	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
537	Leucobacter	Methylobacterium	1.0	3	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
538	Microbacterium	Kocuria	1.0	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
539	Kocuria	Microbacterium	1.0	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
540	Microbacterium	Lawsonella	1.0	1	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
541	Lawsonella	Microbacterium	1.0	7	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
542	Microbacterium	Leucobacter	1.0	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
543	Leucobacter	Microbacterium	1.0	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
544	Micrococcus	Arcanobacterium	1.0	2	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
545	Arcanobacterium	Micrococcus	1.0	2	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
546	Micrococcus	Exiguobacterium	1.0	2	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
547	Exiguobacterium	Micrococcus	1.0	2	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
548	Micrococcus	Kocuria	1.0	2	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
549	Kocuria	Micrococcus	1.0	3	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
550	Micrococcus	Leucobacter	1.0	2	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
551	Leucobacter	Micrococcus	1.0	3	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
552	Micrococcus	Methylobacterium	1.0	2	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
553	Methylobacterium	Micrococcus	1.0	2	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
554	Microvirga	Bacillus	1.0	1	16	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	6.0	#386df9	#ff703a
555	Bacillus	Microvirga	1.0	16	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	6.0	#386df9	#ff703a
556	Mitsuokella	Bulleidia	1.0	1	5	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	5.0	7.0	#ecc86f	#ff0000
557	Bulleidia	Mitsuokella	1.0	5	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	5.0	7.0	#ecc86f	#ff0000
558	Mitsuokella	Leuconostoc	1.0	1	3	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	5.0	7.0	#ecc86f	#ff0000
559	Leuconostoc	Mitsuokella	1.0	3	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	5.0	7.0	#ecc86f	#ff0000
560	Mobiluncus	Atopobium	2.0	2	23	Posterior_fornix	Saliva	Intertype	#4df3ce	#7effb5	#cccccc	5.0	7.0	#ecc86f	#ff0000
561	Atopobium	Mobiluncus	2.0	23	2	Saliva	Posterior_fornix	Intertype	#7effb5	#4df3ce	#cccccc	5.0	0.0	#ecc86f	#8000ff
562	Mobiluncus	Gardnerella	1.0	2	13	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	5.0	7.0	#ecc86f	#ff0000
563	Gardnerella	Mobiluncus	1.0	13	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	5.0	7.0	#ecc86f	#ff0000
564	Mobiluncus	Mageeibacillus	1.0	2	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	5.0	7.0	#ecc86f	#ff0000
565	Mageeibacillus	Mobiluncus	1.0	2	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	5.0	7.0	#ecc86f	#ff0000
566	Modestobacter	Bacillus	1.0	1	16	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	6.0	#386df9	#ff703a
567	Bacillus	Modestobacter	1.0	16	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	6.0	#386df9	#ff703a
568	Mogibacterium	Atopobium	3.0	8	23	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	5.0	0.0	#ecc86f	#8000ff
569	Atopobium	Mogibacterium	3.0	23	8	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	5.0	0.0	#ecc86f	#8000ff
570	Mogibacterium	Catonella	4.0	8	23	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	5.0	0.0	#ecc86f	#8000ff
571	Catonella	Mogibacterium	4.0	23	8	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	5.0	0.0	#ecc86f	#8000ff
572	Mogibacterium	Kytococcus	3.0	8	12	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	5.0	0.0	#ecc86f	#8000ff
573	Kytococcus	Mogibacterium	3.0	12	8	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	5.0	0.0	#ecc86f	#8000ff
574	Moraxella	Finegoldia	1.0	5	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	7.0	#ecc86f	#ff0000
575	Finegoldia	Moraxella	1.0	12	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	7.0	#ecc86f	#ff0000
576	Moritella	Avibacterium	1.0	1	3	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	7.0	4.0	#ff0000	#a2f9a0
577	Avibacterium	Moritella	1.0	3	1	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	7.0	4.0	#ff0000	#a2f9a0
578	Moritella	Histophilus	1.0	1	4	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	7.0	4.0	#ff0000	#a2f9a0
579	Histophilus	Moritella	1.0	4	1	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	7.0	4.0	#ff0000	#a2f9a0
580	Morococcus	Lautropia	3.0	9	29	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	5.0	0.0	#ecc86f	#8000ff
581	Lautropia	Morococcus	3.0	29	9	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	5.0	0.0	#ecc86f	#8000ff
582	Mycobacterium	Aliterella	1.0	9	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	1.0	6.0	#386df9	#ff703a
583	Aliterella	Mycobacterium	1.0	1	9	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	1.0	6.0	#386df9	#ff703a
584	Mycobacterium	Arthrobacter	1.0	9	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	1.0	6.0	#386df9	#ff703a
585	Arthrobacter	Mycobacterium	1.0	1	9	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	1.0	6.0	#386df9	#ff703a
586	Mycobacterium	Azohydromonas	1.0	9	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	1.0	6.0	#386df9	#ff703a
587	Azohydromonas	Mycobacterium	1.0	1	9	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	1.0	6.0	#386df9	#ff703a
588	Mycobacterium	Delftia	1.0	9	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	1.0	6.0	#386df9	#ff703a
589	Delftia	Mycobacterium	1.0	1	9	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	1.0	6.0	#386df9	#ff703a
590	Mycobacterium	Microvirga	1.0	9	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	1.0	6.0	#386df9	#ff703a
591	Microvirga	Mycobacterium	1.0	1	9	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	1.0	6.0	#386df9	#ff703a
592	Mycobacterium	Modestobacter	1.0	9	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	1.0	6.0	#386df9	#ff703a
593	Modestobacter	Mycobacterium	1.0	1	9	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	1.0	6.0	#386df9	#ff703a
594	Necropsobacter	Actinobacillus	2.0	3	9	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
595	Actinobacillus	Necropsobacter	2.0	9	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
596	Necropsobacter	Avibacterium	3.0	3	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
597	Avibacterium	Necropsobacter	3.0	3	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
598	Necropsobacter	Basfia	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
599	Basfia	Necropsobacter	2.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
600	Necropsobacter	Bibersteinia	1.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
601	Bibersteinia	Necropsobacter	1.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
602	Necropsobacter	Chryseobacterium	2.0	3	12	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	7.0	4.0	#ff0000	#a2f9a0
603	Chryseobacterium	Necropsobacter	2.0	12	3	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	7.0	4.0	#ff0000	#a2f9a0
604	Necropsobacter	Dehalobacter	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
605	Dehalobacter	Necropsobacter	2.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
606	Necropsobacter	Echinicola	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
607	Echinicola	Necropsobacter	2.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
608	Necropsobacter	Haemophilus	2.0	3	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
609	Haemophilus	Necropsobacter	2.0	38	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
610	Necropsobacter	Mangrovimonas	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
611	Mangrovimonas	Necropsobacter	2.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
612	Necropsobacter	Moritella	1.0	3	1	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	7.0	4.0	#ff0000	#a2f9a0
613	Moritella	Necropsobacter	1.0	1	3	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	7.0	4.0	#ff0000	#a2f9a0
614	Nocardia	Bosea	1.0	3	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	0.0	6.0	#8000ff	#ff703a
615	Bosea	Nocardia	1.0	1	3	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	6.0	#8000ff	#ff703a
616	Nocardia	Comamonas	2.0	3	3	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	0.0	6.0	#8000ff	#ff703a
617	Comamonas	Nocardia	2.0	3	3	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	0.0	6.0	#8000ff	#ff703a
618	Nocardia	Enhydrobacter	1.0	3	2	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	0.0	6.0	#8000ff	#ff703a
619	Enhydrobacter	Nocardia	1.0	2	3	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	6.0	#8000ff	#ff703a
620	Nocardia	Fenollaria	1.0	3	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	0.0	6.0	#8000ff	#ff703a
621	Fenollaria	Nocardia	1.0	1	3	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	6.0	#8000ff	#ff703a
622	Nocardia	Herbaspirillum	2.0	3	3	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	0.0	6.0	#8000ff	#ff703a
623	Herbaspirillum	Nocardia	2.0	3	3	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	0.0	6.0	#8000ff	#ff703a
624	Novosphingobium	Afipia	1.0	1	4	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	3.0	5.0	#5af8c8	#ecc86f
625	Afipia	Novosphingobium	1.0	4	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	3.0	5.0	#5af8c8	#ecc86f
626	Odoribacter	Akkermansia	3.0	20	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
627	Akkermansia	Odoribacter	3.0	20	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
628	Odoribacter	Alistipes	6.0	20	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
629	Alistipes	Odoribacter	6.0	28	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	2.0	#ff703a	#10c6e6
630	Odoribacter	Barnesiella	2.0	20	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
631	Barnesiella	Odoribacter	2.0	14	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	2.0	#ff703a	#10c6e6
632	Odoribacter	Butyricimonas	4.0	20	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
633	Butyricimonas	Odoribacter	4.0	11	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
634	Odoribacter	Coprococcus	3.0	20	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
635	Coprococcus	Odoribacter	3.0	18	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
636	Odoribacter	Flavonifractor	4.0	20	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
637	Flavonifractor	Odoribacter	4.0	15	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
638	Odoribacter	Holdemania	3.0	20	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
639	Holdemania	Odoribacter	3.0	12	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
640	Odoribacter	Lachnoclostridium	4.0	20	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
641	Lachnoclostridium	Odoribacter	4.0	17	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
642	Olsenella	Abiotrophia	2.0	7	27	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	5.0	7.0	#ecc86f	#ff0000
643	Abiotrophia	Olsenella	2.0	27	7	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	5.0	0.0	#ecc86f	#8000ff
644	Olsenella	Brochothrix	1.0	7	3	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	5.0	7.0	#ecc86f	#ff0000
645	Brochothrix	Olsenella	1.0	3	7	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	5.0	7.0	#ecc86f	#ff0000
646	Olsenella	Catonella	2.0	7	23	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	5.0	7.0	#ecc86f	#ff0000
647	Catonella	Olsenella	2.0	23	7	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	5.0	0.0	#ecc86f	#8000ff
648	Olsenella	Mobiluncus	1.0	7	2	Subgingival_plaque	Posterior_fornix	Intertype	#e4cf74	#4df3ce	#cccccc	5.0	7.0	#ecc86f	#ff0000
649	Mobiluncus	Olsenella	1.0	2	7	Posterior_fornix	Subgingival_plaque	Intertype	#4df3ce	#e4cf74	#cccccc	5.0	7.0	#ecc86f	#ff0000
650	Oribacterium	Catonella	4.0	33	23	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	5.0	0.0	#ecc86f	#8000ff
651	Catonella	Oribacterium	4.0	23	33	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	5.0	0.0	#ecc86f	#8000ff
652	Oribacterium	Gemella	4.0	33	35	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	5.0	0.0	#ecc86f	#8000ff
653	Gemella	Oribacterium	4.0	35	33	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	5.0	0.0	#ecc86f	#8000ff
654	Oribacterium	Megasphaera	3.0	33	20	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	5.0	0.0	#ecc86f	#8000ff
655	Megasphaera	Oribacterium	3.0	20	33	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	5.0	0.0	#ecc86f	#8000ff
656	Oscillibacter	Akkermansia	3.0	17	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
657	Akkermansia	Oscillibacter	3.0	20	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
658	Oscillibacter	Anaerostipes	3.0	17	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
659	Anaerostipes	Oscillibacter	3.0	10	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
660	Oscillibacter	Coprococcus	3.0	17	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
661	Coprococcus	Oscillibacter	3.0	18	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
662	Oscillibacter	Erysipelatoclostridium	3.0	17	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
663	Erysipelatoclostridium	Oscillibacter	3.0	10	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
664	Oscillibacter	Intestinimonas	6.0	17	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
665	Intestinimonas	Oscillibacter	6.0	16	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
666	Oscillibacter	Lachnoclostridium	4.0	17	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
667	Lachnoclostridium	Oscillibacter	4.0	17	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
668	Ottowia	Alloprevotella	3.0	14	30	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	5.0	0.0	#ecc86f	#8000ff
669	Alloprevotella	Ottowia	3.0	30	14	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	5.0	0.0	#ecc86f	#8000ff
670	Ottowia	Capnocytophaga	4.0	14	31	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	5.0	0.0	#ecc86f	#8000ff
671	Capnocytophaga	Ottowia	4.0	31	14	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	5.0	0.0	#ecc86f	#8000ff
672	Oxalobacter	Akkermansia	2.0	5	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
